asset_id,soc_id,hostname,asset_type,ip_address,criticality,business_unit,owner,status
ASSET-00215,SOC-001,cloud-instance-0214,CLOUD_INSTANCE,190.195.154.55,MEDIUM,HR,owner-15@corp.internal,ACTIVE
ASSET-00216,SOC-001,cloud-instance-0215,CLOUD_INSTANCE,205.75.105.169,MEDIUM,Research,owner-13@corp.internal,ACTIVE
ASSET-00217,SOC-001,cloud-instance-0216,CLOUD_INSTANCE,64.41.19.236,MEDIUM,Research,owner-9@corp.internal,ACTIVE
ASSET-00218,SOC-001,iot-0217,IOT,24.223.188.60,LOW,Research,owner-3@corp.internal,ACTIVE
ASSET-00219,SOC-001,database-0218,DATABASE,201.226.96.116,MEDIUM,Sales,owner-24@corp.internal,ACTIVE
ASSET-00220,SOC-001,iot-0219,IOT,33.164.52.79,CRITICAL,HR,owner-21@corp.internal,ACTIVE
ASSET-00221,SOC-001,iot-0220,IOT,106.94.105.32,HIGH,Engineering,owner-35@corp.internal,ACTIVE
ASSET-00222,SOC-001,database-0221,DATABASE,135.229.240.254,MEDIUM,HR,owner-11@corp.internal,ACTIVE
ASSET-00223,SOC-001,database-0222,DATABASE,233.255.28.174,LOW,Operations,owner-19@corp.internal,ACTIVE
ASSET-00224,SOC-001,iot-0223,IOT,222.210.85.208,MEDIUM,Finance,owner-30@corp.internal,ACTIVE
ASSET-00225,SOC-001,server-0224,SERVER,36.8.166.220,LOW,Engineering,owner-26@corp.internal,ACTIVE
ASSET-00226,SOC-001,cloud-instance-0225,CLOUD_INSTANCE,93.163.111.27,CRITICAL,Operations,owner-1@corp.internal,ACTIVE
ASSET-00227,SOC-001,database-0226,DATABASE,137.92.205.153,HIGH,HR,owner-17@corp.internal,ACTIVE
ASSET-00228,SOC-001,cloud-instance-0227,CLOUD_INSTANCE,97.138.227.5,LOW,HR,owner-7@corp.internal,ACTIVE
ASSET-00229,SOC-001,iot-0228,IOT,59.219.192.158,MEDIUM,Sales,owner-36@corp.internal,ACTIVE
ASSET-00230,SOC-001,database-0229,DATABASE,234.78.54.23,MEDIUM,Research,owner-5@corp.internal,ACTIVE
ASSET-00231,SOC-001,iot-0230,IOT,210.232.47.56,MEDIUM,Research,owner-20@corp.internal,ACTIVE
ASSET-00232,SOC-001,iot-0231,IOT,104.134.19.219,HIGH,Finance,owner-3@corp.internal,ACTIVE
ASSET-00233,SOC-001,database-0232,DATABASE,254.245.24.166,MEDIUM,Finance,owner-16@corp.internal,ACTIVE
ASSET-00234,SOC-001,cloud-instance-0233,CLOUD_INSTANCE,34.186.225.14,MEDIUM,HR,owner-35@corp.internal,ACTIVE
ASSET-00235,SOC-001,network-device-0234,NETWORK_DEVICE,150.91.239.223,LOW,Engineering,owner-27@corp.internal,ACTIVE
ASSET-00236,SOC-001,iot-0235,IOT,25.89.123.90,LOW,Sales,owner-27@corp.internal,ACTIVE
ASSET-00237,SOC-001,database-0236,DATABASE,8.96.24.51,MEDIUM,Engineering,owner-29@corp.internal,ACTIVE
ASSET-00238,SOC-001,network-device-0237,NETWORK_DEVICE,243.87.149.96,HIGH,HR,owner-7@corp.internal,ACTIVE
ASSET-00239,SOC-001,iot-0238,IOT,94.9.169.238,MEDIUM,Research,owner-23@corp.internal,ACTIVE
ASSET-00240,SOC-001,server-0239,SERVER,101.236.122.205,HIGH,Finance,owner-30@corp.internal,ACTIVE
ASSET-00241,SOC-001,server-0240,SERVER,169.171.54.74,HIGH,Research,owner-39@corp.internal,ACTIVE
ASSET-00242,SOC-001,server-0241,SERVER,12.242.182.155,LOW,Engineering,owner-9@corp.internal,ACTIVE
ASSET-00243,SOC-001,cloud-instance-0242,CLOUD_INSTANCE,52.136.90.70,CRITICAL,Sales,owner-14@corp.internal,ACTIVE
ASSET-00244,SOC-001,cloud-instance-0243,CLOUD_INSTANCE,55.72.150.127,LOW,Engineering,owner-22@corp.internal,ACTIVE
ASSET-00245,SOC-001,workstation-0244,WORKSTATION,201.228.142.140,LOW,Finance,owner-18@corp.internal,ACTIVE
ASSET-00246,SOC-001,workstation-0245,WORKSTATION,252.206.150.246,HIGH,HR,owner-12@corp.internal,ACTIVE
ASSET-00247,SOC-001,server-0246,SERVER,169.59.18.205,LOW,Engineering,owner-1@corp.internal,ACTIVE
ASSET-00248,SOC-001,database-0247,DATABASE,202.60.111.95,LOW,Sales,owner-21@corp.internal,ACTIVE
ASSET-00249,SOC-001,server-0248,SERVER,44.155.102.46,HIGH,Engineering,owner-27@corp.internal,ACTIVE
ASSET-00250,SOC-001,cloud-instance-0249,CLOUD_INSTANCE,29.24.30.233,LOW,Operations,owner-29@corp.internal,ACTIVE
ASSET-00251,SOC-001,database-0250,DATABASE,131.99.144.7,MEDIUM,Operations,owner-33@corp.internal,ACTIVE
ASSET-00252,SOC-001,workstation-0251,WORKSTATION,242.6.194.105,MEDIUM,Research,owner-34@corp.internal,ACTIVE
ASSET-00253,SOC-001,database-0252,DATABASE,117.66.70.70,MEDIUM,Finance,owner-4@corp.internal,ACTIVE
ASSET-00254,SOC-001,network-device-0253,NETWORK_DEVICE,216.232.142.187,MEDIUM,Research,owner-7@corp.internal,ACTIVE
ASSET-00255,SOC-001,network-device-0254,NETWORK_DEVICE,182.95.238.169,LOW,Finance,owner-6@corp.internal,ACTIVE
ASSET-00256,SOC-001,database-0255,DATABASE,155.185.97.85,HIGH,Engineering,owner-18@corp.internal,ACTIVE
ASSET-00257,SOC-001,cloud-instance-0256,CLOUD_INSTANCE,162.17.80.249,MEDIUM,Research,owner-21@corp.internal,ACTIVE
ASSET-00258,SOC-001,network-device-0257,NETWORK_DEVICE,254.159.236.170,MEDIUM,HR,owner-30@corp.internal,ACTIVE
ASSET-00259,SOC-001,cloud-instance-0258,CLOUD_INSTANCE,154.253.64.21,MEDIUM,Research,owner-8@corp.internal,ACTIVE
ASSET-00260,SOC-001,iot-0259,IOT,166.162.121.103,LOW,Sales,owner-14@corp.internal,ACTIVE
ASSET-00261,SOC-001,network-device-0260,NETWORK_DEVICE,115.153.26.71,LOW,Operations,owner-22@corp.internal,ACTIVE
ASSET-00262,SOC-001,network-device-0261,NETWORK_DEVICE,102.19.46.105,MEDIUM,Finance,owner-21@corp.internal,ACTIVE
ASSET-00263,SOC-001,network-device-0262,NETWORK_DEVICE,80.1.139.123,MEDIUM,HR,owner-10@corp.internal,ACTIVE
ASSET-00264,SOC-001,iot-0263,IOT,236.72.191.85,MEDIUM,Finance,owner-6@corp.internal,ACTIVE
ASSET-00265,SOC-001,server-0264,SERVER,110.143.117.161,CRITICAL,Research,owner-24@corp.internal,ACTIVE
ASSET-00266,SOC-001,workstation-0265,WORKSTATION,142.110.80.3,CRITICAL,Sales,owner-36@corp.internal,ACTIVE
ASSET-00267,SOC-001,database-0266,DATABASE,171.133.253.89,HIGH,HR,owner-28@corp.internal,ACTIVE
ASSET-00268,SOC-001,iot-0267,IOT,13.43.145.239,LOW,Sales,owner-20@corp.internal,ACTIVE
ASSET-00269,SOC-001,database-0268,DATABASE,26.133.145.13,MEDIUM,Engineering,owner-10@corp.internal,ACTIVE
ASSET-00270,SOC-001,iot-0269,IOT,123.112.195.184,HIGH,Finance,owner-23@corp.internal,ACTIVE
ASSET-00271,SOC-001,cloud-instance-0270,CLOUD_INSTANCE,94.24.123.36,HIGH,HR,owner-37@corp.internal,ACTIVE
ASSET-00272,SOC-001,workstation-0271,WORKSTATION,206.166.15.76,MEDIUM,Sales,owner-40@corp.internal,ACTIVE
ASSET-00273,SOC-001,cloud-instance-0272,CLOUD_INSTANCE,172.203.70.26,MEDIUM,Finance,owner-39@corp.internal,ACTIVE
ASSET-00274,SOC-001,iot-0273,IOT,212.87.138.217,MEDIUM,Finance,owner-12@corp.internal,ACTIVE
ASSET-00275,SOC-001,database-0274,DATABASE,179.228.17.10,LOW,HR,owner-23@corp.internal,ACTIVE
ASSET-00276,SOC-001,server-0275,SERVER,46.112.152.56,LOW,Sales,owner-26@corp.internal,ACTIVE
ASSET-00277,SOC-001,server-0276,SERVER,36.81.229.164,LOW,Finance,owner-6@corp.internal,ACTIVE
ASSET-00278,SOC-001,iot-0277,IOT,135.205.182.161,HIGH,Operations,owner-30@corp.internal,ACTIVE
ASSET-00279,SOC-001,database-0278,DATABASE,40.75.249.98,MEDIUM,Research,owner-21@corp.internal,ACTIVE
ASSET-00280,SOC-001,cloud-instance-0279,CLOUD_INSTANCE,152.162.31.28,CRITICAL,Finance,owner-10@corp.internal,ACTIVE
ASSET-00281,SOC-001,workstation-0280,WORKSTATION,193.34.181.179,MEDIUM,Research,owner-6@corp.internal,ACTIVE
ASSET-00282,SOC-001,database-0281,DATABASE,113.111.218.10,MEDIUM,Operations,owner-39@corp.internal,ACTIVE
ASSET-00283,SOC-001,network-device-0282,NETWORK_DEVICE,106.7.242.19,HIGH,Sales,owner-8@corp.internal,ACTIVE
ASSET-00284,SOC-001,database-0283,DATABASE,110.14.209.232,HIGH,Research,owner-38@corp.internal,ACTIVE
ASSET-00285,SOC-001,network-device-0284,NETWORK_DEVICE,134.229.39.83,MEDIUM,Finance,owner-15@corp.internal,ACTIVE
ASSET-00286,SOC-001,network-device-0285,NETWORK_DEVICE,252.4.161.104,MEDIUM,Finance,owner-14@corp.internal,ACTIVE
ASSET-00287,SOC-001,database-0286,DATABASE,242.0.194.97,HIGH,Engineering,owner-17@corp.internal,ACTIVE
ASSET-00288,SOC-001,database-0287,DATABASE,83.255.211.162,HIGH,Operations,owner-28@corp.internal,ACTIVE
ASSET-00289,SOC-001,workstation-0288,WORKSTATION,33.18.80.124,MEDIUM,Research,owner-15@corp.internal,ACTIVE
ASSET-00290,SOC-001,cloud-instance-0289,CLOUD_INSTANCE,143.8.129.238,LOW,HR,owner-5@corp.internal,ACTIVE
ASSET-00291,SOC-001,network-device-0290,NETWORK_DEVICE,220.156.150.222,LOW,Operations,owner-2@corp.internal,ACTIVE
ASSET-00292,SOC-001,network-device-0291,NETWORK_DEVICE,235.209.77.44,CRITICAL,HR,owner-37@corp.internal,ACTIVE
ASSET-00293,SOC-001,network-device-0292,NETWORK_DEVICE,146.202.82.90,MEDIUM,Research,owner-27@corp.internal,ACTIVE
ASSET-00294,SOC-001,database-0293,DATABASE,29.124.0.152,MEDIUM,HR,owner-11@corp.internal,ACTIVE
ASSET-00295,SOC-001,cloud-instance-0294,CLOUD_INSTANCE,117.200.233.13,LOW,HR,owner-6@corp.internal,ACTIVE
ASSET-00296,SOC-001,network-device-0295,NETWORK_DEVICE,216.48.32.129,HIGH,Operations,owner-38@corp.internal,ACTIVE
ASSET-00297,SOC-001,network-device-0296,NETWORK_DEVICE,134.34.104.209,CRITICAL,HR,owner-22@corp.internal,ACTIVE
ASSET-00298,SOC-001,workstation-0297,WORKSTATION,85.67.252.60,LOW,Finance,owner-33@corp.internal,ACTIVE
ASSET-00299,SOC-001,iot-0298,IOT,29.48.217.144,MEDIUM,Engineering,owner-23@corp.internal,ACTIVE
ASSET-00300,SOC-001,database-0299,DATABASE,186.53.132.78,LOW,Research,owner-10@corp.internal,ACTIVE
ASSET-00301,SOC-001,workstation-0300,WORKSTATION,26.81.101.202,HIGH,Engineering,owner-12@corp.internal,ACTIVE
ASSET-00302,SOC-001,cloud-instance-0301,CLOUD_INSTANCE,39.34.121.110,LOW,Research,owner-5@corp.internal,ACTIVE
ASSET-00303,SOC-001,workstation-0302,WORKSTATION,243.135.225.189,LOW,Operations,owner-30@corp.internal,ACTIVE
ASSET-00304,SOC-001,cloud-instance-0303,CLOUD_INSTANCE,194.135.79.6,MEDIUM,Research,owner-37@corp.internal,ACTIVE
ASSET-00305,SOC-001,iot-0304,IOT,162.162.233.31,LOW,HR,owner-21@corp.internal,ACTIVE
ASSET-00306,SOC-001,workstation-0305,WORKSTATION,112.148.75.219,CRITICAL,Operations,owner-20@corp.internal,ACTIVE
ASSET-00307,SOC-001,database-0306,DATABASE,151.103.73.0,CRITICAL,Sales,owner-5@corp.internal,ACTIVE
ASSET-00308,SOC-001,database-0307,DATABASE,118.52.193.105,MEDIUM,Finance,owner-24@corp.internal,ACTIVE
ASSET-00309,SOC-001,database-0308,DATABASE,19.164.164.146,MEDIUM,Finance,owner-40@corp.internal,ACTIVE
ASSET-00310,SOC-001,cloud-instance-0309,CLOUD_INSTANCE,129.207.50.82,MEDIUM,Sales,owner-36@corp.internal,ACTIVE
ASSET-00311,SOC-001,iot-0310,IOT,229.88.46.22,CRITICAL,Sales,owner-13@corp.internal,ACTIVE
ASSET-00312,SOC-001,database-0311,DATABASE,154.225.169.145,MEDIUM,Engineering,owner-4@corp.internal,ACTIVE
ASSET-00313,SOC-001,network-device-0312,NETWORK_DEVICE,26.127.25.91,LOW,HR,owner-6@corp.internal,ACTIVE
ASSET-00314,SOC-001,cloud-instance-0313,CLOUD_INSTANCE,165.104.149.198,HIGH,Engineering,owner-29@corp.internal,ACTIVE
ASSET-00315,SOC-001,network-device-0314,NETWORK_DEVICE,134.41.91.93,MEDIUM,Engineering,owner-24@corp.internal,ACTIVE
ASSET-00316,SOC-001,database-0315,DATABASE,234.253.231.217,HIGH,Operations,owner-22@corp.internal,ACTIVE
ASSET-00317,SOC-001,iot-0316,IOT,153.15.12.91,CRITICAL,Research,owner-22@corp.internal,ACTIVE
ASSET-00318,SOC-001,server-0317,SERVER,84.102.157.25,CRITICAL,Research,owner-25@corp.internal,ACTIVE
ASSET-00319,SOC-001,database-0318,DATABASE,64.130.203.185,LOW,Research,owner-39@corp.internal,ACTIVE
ASSET-00320,SOC-001,workstation-0319,WORKSTATION,85.87.54.248,CRITICAL,Research,owner-10@corp.internal,ACTIVE
ASSET-00321,SOC-001,database-0320,DATABASE,79.107.88.200,LOW,Research,owner-26@corp.internal,ACTIVE
ASSET-00322,SOC-001,workstation-0321,WORKSTATION,152.84.159.34,LOW,Finance,owner-20@corp.internal,ACTIVE
ASSET-00323,SOC-001,cloud-instance-0322,CLOUD_INSTANCE,96.110.14.28,MEDIUM,HR,owner-9@corp.internal,ACTIVE
ASSET-00324,SOC-001,iot-0323,IOT,179.236.185.81,LOW,Research,owner-34@corp.internal,ACTIVE
ASSET-00325,SOC-001,server-0324,SERVER,165.97.225.233,MEDIUM,Sales,owner-24@corp.internal,ACTIVE
ASSET-00326,SOC-001,server-0325,SERVER,92.211.51.105,MEDIUM,Engineering,owner-22@corp.internal,ACTIVE
ASSET-00327,SOC-001,network-device-0326,NETWORK_DEVICE,49.39.65.72,HIGH,Engineering,owner-10@corp.internal,ACTIVE
ASSET-00328,SOC-001,server-0327,SERVER,75.185.7.236,LOW,Finance,owner-33@corp.internal,ACTIVE
ASSET-00329,SOC-001,cloud-instance-0328,CLOUD_INSTANCE,213.202.105.171,LOW,Sales,owner-3@corp.internal,ACTIVE
ASSET-00330,SOC-001,iot-0329,IOT,86.54.48.148,LOW,Sales,owner-9@corp.internal,ACTIVE
ASSET-00331,SOC-001,cloud-instance-0330,CLOUD_INSTANCE,96.112.182.161,HIGH,Engineering,owner-40@corp.internal,ACTIVE
ASSET-00332,SOC-001,workstation-0331,WORKSTATION,184.159.114.243,MEDIUM,Operations,owner-24@corp.internal,ACTIVE
ASSET-00333,SOC-001,iot-0332,IOT,184.54.196.72,HIGH,Operations,owner-40@corp.internal,ACTIVE
ASSET-00334,SOC-001,database-0333,DATABASE,192.156.181.6,LOW,Operations,owner-15@corp.internal,ACTIVE
ASSET-00335,SOC-001,cloud-instance-0334,CLOUD_INSTANCE,61.58.37.130,MEDIUM,Operations,owner-13@corp.internal,ACTIVE
ASSET-00336,SOC-001,database-0335,DATABASE,173.165.132.23,LOW,Operations,owner-30@corp.internal,ACTIVE
ASSET-00337,SOC-001,database-0336,DATABASE,199.51.35.4,MEDIUM,Sales,owner-27@corp.internal,ACTIVE
ASSET-00338,SOC-001,workstation-0337,WORKSTATION,209.31.200.192,HIGH,Sales,owner-9@corp.internal,ACTIVE
ASSET-00339,SOC-001,database-0338,DATABASE,13.91.167.205,MEDIUM,HR,owner-36@corp.internal,ACTIVE
ASSET-00340,SOC-001,server-0339,SERVER,182.30.95.219,LOW,Finance,owner-19@corp.internal,ACTIVE
ASSET-00341,SOC-001,server-0340,SERVER,195.91.159.234,HIGH,Operations,owner-33@corp.internal,ACTIVE
ASSET-00342,SOC-001,workstation-0341,WORKSTATION,212.191.122.75,MEDIUM,Engineering,owner-29@corp.internal,ACTIVE
ASSET-00343,SOC-001,database-0342,DATABASE,238.51.104.141,CRITICAL,Finance,owner-26@corp.internal,ACTIVE
ASSET-00344,SOC-001,cloud-instance-0343,CLOUD_INSTANCE,95.187.240.177,HIGH,Finance,owner-24@corp.internal,ACTIVE
ASSET-00345,SOC-001,workstation-0344,WORKSTATION,7.55.76.134,MEDIUM,Finance,owner-22@corp.internal,ACTIVE
ASSET-00346,SOC-001,workstation-0345,WORKSTATION,35.57.186.25,CRITICAL,Operations,owner-9@corp.internal,ACTIVE
ASSET-00347,SOC-001,iot-0346,IOT,120.23.153.255,MEDIUM,Finance,owner-6@corp.internal,ACTIVE
ASSET-00348,SOC-001,server-0347,SERVER,65.132.59.3,HIGH,Engineering,owner-36@corp.internal,ACTIVE
ASSET-00349,SOC-001,iot-0348,IOT,155.223.144.242,MEDIUM,Finance,owner-19@corp.internal,ACTIVE
ASSET-00350,SOC-001,workstation-0349,WORKSTATION,77.24.62.186,HIGH,Engineering,owner-27@corp.internal,ACTIVE
ASSET-00351,SOC-001,iot-0350,IOT,203.60.248.202,MEDIUM,Finance,owner-8@corp.internal,ACTIVE
ASSET-00352,SOC-001,network-device-0351,NETWORK_DEVICE,152.195.227.202,MEDIUM,Research,owner-33@corp.internal,ACTIVE
ASSET-00353,SOC-001,cloud-instance-0352,CLOUD_INSTANCE,61.239.168.73,LOW,HR,owner-28@corp.internal,ACTIVE
ASSET-00354,SOC-001,server-0353,SERVER,157.100.41.50,MEDIUM,Sales,owner-27@corp.internal,ACTIVE
ASSET-00355,SOC-001,workstation-0354,WORKSTATION,170.20.60.216,MEDIUM,Sales,owner-24@corp.internal,ACTIVE
ASSET-00356,SOC-001,server-0355,SERVER,244.18.67.96,MEDIUM,Sales,owner-33@corp.internal,ACTIVE
ASSET-00357,SOC-001,cloud-instance-0356,CLOUD_INSTANCE,5.52.161.1,MEDIUM,Operations,owner-3@corp.internal,ACTIVE
ASSET-00358,SOC-001,iot-0357,IOT,99.10.167.103,LOW,HR,owner-2@corp.internal,ACTIVE
ASSET-00359,SOC-001,database-0358,DATABASE,201.220.114.184,CRITICAL,Engineering,owner-7@corp.internal,ACTIVE
ASSET-00360,SOC-001,cloud-instance-0359,CLOUD_INSTANCE,188.53.54.223,LOW,Engineering,owner-3@corp.internal,ACTIVE
ASSET-00361,SOC-001,database-0360,DATABASE,139.199.142.129,MEDIUM,Research,owner-12@corp.internal,ACTIVE
ASSET-00362,SOC-001,iot-0361,IOT,118.241.134.171,LOW,Operations,owner-12@corp.internal,ACTIVE
ASSET-00363,SOC-001,workstation-0362,WORKSTATION,16.39.91.83,LOW,Operations,owner-3@corp.internal,ACTIVE
ASSET-00364,SOC-001,database-0363,DATABASE,51.155.119.168,CRITICAL,Engineering,owner-3@corp.internal,ACTIVE
ASSET-00365,SOC-001,database-0364,DATABASE,238.241.102.148,MEDIUM,Operations,owner-35@corp.internal,ACTIVE
ASSET-00366,SOC-001,network-device-0365,NETWORK_DEVICE,64.217.43.206,CRITICAL,Research,owner-13@corp.internal,ACTIVE
ASSET-00367,SOC-001,database-0366,DATABASE,91.98.168.223,LOW,Finance,owner-22@corp.internal,ACTIVE
ASSET-00368,SOC-001,database-0367,DATABASE,31.221.152.10,LOW,Operations,owner-26@corp.internal,ACTIVE
ASSET-00369,SOC-001,iot-0368,IOT,112.146.148.125,LOW,Operations,owner-22@corp.internal,ACTIVE
ASSET-00370,SOC-001,workstation-0369,WORKSTATION,127.7.44.185,MEDIUM,HR,owner-34@corp.internal,ACTIVE
ASSET-00371,SOC-001,database-0370,DATABASE,205.24.10.130,CRITICAL,Operations,owner-6@corp.internal,ACTIVE
ASSET-00372,SOC-001,network-device-0371,NETWORK_DEVICE,154.58.97.3,LOW,Engineering,owner-35@corp.internal,ACTIVE
ASSET-00373,SOC-001,database-0372,DATABASE,82.58.233.147,HIGH,HR,owner-19@corp.internal,ACTIVE
ASSET-00374,SOC-001,database-0373,DATABASE,114.39.137.14,MEDIUM,Operations,owner-11@corp.internal,ACTIVE
ASSET-00375,SOC-001,iot-0374,IOT,113.163.250.210,MEDIUM,Finance,owner-23@corp.internal,ACTIVE
ASSET-00376,SOC-001,cloud-instance-0375,CLOUD_INSTANCE,255.134.204.49,MEDIUM,Research,owner-4@corp.internal,ACTIVE
ASSET-00377,SOC-001,server-0376,SERVER,171.210.181.18,MEDIUM,HR,owner-33@corp.internal,ACTIVE
ASSET-00378,SOC-001,iot-0377,IOT,173.237.218.128,HIGH,Finance,owner-10@corp.internal,ACTIVE
ASSET-00379,SOC-001,cloud-instance-0378,CLOUD_INSTANCE,173.151.59.103,LOW,Finance,owner-9@corp.internal,ACTIVE
ASSET-00380,SOC-001,server-0379,SERVER,60.106.49.116,LOW,HR,owner-24@corp.internal,ACTIVE
ASSET-00381,SOC-001,network-device-0380,NETWORK_DEVICE,243.16.70.220,MEDIUM,Sales,owner-10@corp.internal,ACTIVE
ASSET-00382,SOC-001,iot-0381,IOT,115.46.32.22,LOW,HR,owner-29@corp.internal,ACTIVE
ASSET-00383,SOC-001,server-0382,SERVER,146.236.137.175,HIGH,HR,owner-26@corp.internal,ACTIVE
ASSET-00384,SOC-001,database-0383,DATABASE,166.73.156.220,HIGH,Finance,owner-2@corp.internal,ACTIVE
ASSET-00385,SOC-001,iot-0384,IOT,47.160.216.66,MEDIUM,Operations,owner-36@corp.internal,ACTIVE
ASSET-00386,SOC-001,server-0385,SERVER,67.3.203.193,LOW,Research,owner-29@corp.internal,ACTIVE
ASSET-00387,SOC-001,workstation-0386,WORKSTATION,255.17.200.186,MEDIUM,Research,owner-32@corp.internal,ACTIVE
ASSET-00388,SOC-001,workstation-0387,WORKSTATION,31.101.42.135,HIGH,Finance,owner-29@corp.internal,ACTIVE
ASSET-00389,SOC-001,workstation-0388,WORKSTATION,230.15.212.32,LOW,Finance,owner-21@corp.internal,ACTIVE
ASSET-00390,SOC-001,iot-0389,IOT,88.240.221.35,LOW,Sales,owner-35@corp.internal,ACTIVE
ASSET-00391,SOC-001,database-0390,DATABASE,228.46.80.55,HIGH,Engineering,owner-12@corp.internal,ACTIVE
ASSET-00392,SOC-001,database-0391,DATABASE,130.61.209.7,HIGH,Engineering,owner-9@corp.internal,ACTIVE
ASSET-00393,SOC-001,workstation-0392,WORKSTATION,202.85.227.139,MEDIUM,HR,owner-36@corp.internal,ACTIVE
ASSET-00394,SOC-001,cloud-instance-0393,CLOUD_INSTANCE,94.112.246.95,MEDIUM,Sales,owner-9@corp.internal,ACTIVE
ASSET-00395,SOC-001,cloud-instance-0394,CLOUD_INSTANCE,226.93.249.168,CRITICAL,HR,owner-26@corp.internal,ACTIVE
ASSET-00396,SOC-001,iot-0395,IOT,184.7.215.138,MEDIUM,Operations,owner-27@corp.internal,ACTIVE
ASSET-00397,SOC-001,cloud-instance-0396,CLOUD_INSTANCE,18.225.83.166,HIGH,HR,owner-5@corp.internal,ACTIVE
ASSET-00398,SOC-001,network-device-0397,NETWORK_DEVICE,119.64.216.49,MEDIUM,HR,owner-9@corp.internal,ACTIVE
ASSET-00399,SOC-001,cloud-instance-0398,CLOUD_INSTANCE,163.201.136.228,MEDIUM,Engineering,owner-28@corp.internal,ACTIVE
ASSET-00400,SOC-001,cloud-instance-0399,CLOUD_INSTANCE,233.36.112.105,LOW,Finance,owner-34@corp.internal,ACTIVE
ASSET-00401,SOC-001,workstation-0400,WORKSTATION,77.219.27.54,HIGH,HR,owner-15@corp.internal,ACTIVE
ASSET-00402,SOC-001,database-0401,DATABASE,242.142.65.34,LOW,HR,owner-6@corp.internal,ACTIVE
ASSET-00403,SOC-001,database-0402,DATABASE,50.64.215.161,MEDIUM,Sales,owner-18@corp.internal,ACTIVE
ASSET-00404,SOC-001,workstation-0403,WORKSTATION,160.1.119.32,MEDIUM,Sales,owner-6@corp.internal,ACTIVE
ASSET-00405,SOC-001,cloud-instance-0404,CLOUD_INSTANCE,164.23.192.147,HIGH,Sales,owner-10@corp.internal,ACTIVE
ASSET-00406,SOC-001,workstation-0405,WORKSTATION,168.162.183.173,MEDIUM,Sales,owner-22@corp.internal,ACTIVE
ASSET-00407,SOC-001,cloud-instance-0406,CLOUD_INSTANCE,10.139.181.180,LOW,Finance,owner-6@corp.internal,ACTIVE
ASSET-00408,SOC-001,server-0407,SERVER,242.211.247.97,MEDIUM,Sales,owner-17@corp.internal,ACTIVE
ASSET-00409,SOC-001,iot-0408,IOT,53.247.137.188,LOW,Operations,owner-40@corp.internal,ACTIVE
ASSET-00410,SOC-001,iot-0409,IOT,7.192.209.22,MEDIUM,Research,owner-35@corp.internal,ACTIVE
ASSET-00411,SOC-001,database-0410,DATABASE,164.84.9.55,LOW,Operations,owner-16@corp.internal,ACTIVE
ASSET-00412,SOC-001,iot-0411,IOT,103.245.174.2,HIGH,Finance,owner-4@corp.internal,ACTIVE
ASSET-00413,SOC-001,workstation-0412,WORKSTATION,112.137.252.109,MEDIUM,Operations,owner-14@corp.internal,ACTIVE
ASSET-00414,SOC-001,database-0413,DATABASE,155.78.22.75,HIGH,Research,owner-21@corp.internal,ACTIVE
ASSET-00415,SOC-001,iot-0414,IOT,252.239.25.114,LOW,Operations,owner-9@corp.internal,ACTIVE
ASSET-00416,SOC-001,database-0415,DATABASE,131.213.188.235,MEDIUM,HR,owner-16@corp.internal,ACTIVE
ASSET-00417,SOC-001,network-device-0416,NETWORK_DEVICE,31.93.152.143,HIGH,Engineering,owner-10@corp.internal,ACTIVE
ASSET-00418,SOC-001,server-0417,SERVER,12.244.119.239,HIGH,Operations,owner-40@corp.internal,ACTIVE
ASSET-00419,SOC-001,network-device-0418,NETWORK_DEVICE,63.142.164.10,LOW,Engineering,owner-21@corp.internal,ACTIVE
ASSET-00420,SOC-001,cloud-instance-0419,CLOUD_INSTANCE,184.155.223.127,MEDIUM,Engineering,owner-32@corp.internal,ACTIVE
ASSET-00421,SOC-001,cloud-instance-0420,CLOUD_INSTANCE,119.129.50.30,MEDIUM,HR,owner-32@corp.internal,ACTIVE
ASSET-00422,SOC-001,server-0421,SERVER,23.13.117.7,LOW,Sales,owner-30@corp.internal,ACTIVE
ASSET-00423,SOC-001,workstation-0422,WORKSTATION,55.19.180.102,MEDIUM,Finance,owner-4@corp.internal,ACTIVE
ASSET-00424,SOC-001,database-0423,DATABASE,126.177.98.241,MEDIUM,Research,owner-31@corp.internal,ACTIVE
ASSET-00425,SOC-001,database-0424,DATABASE,137.100.144.171,CRITICAL,Finance,owner-28@corp.internal,ACTIVE
ASSET-00426,SOC-001,workstation-0425,WORKSTATION,225.232.158.126,HIGH,HR,owner-26@corp.internal,ACTIVE
ASSET-00427,SOC-001,database-0426,DATABASE,11.149.1.124,MEDIUM,Sales,owner-36@corp.internal,ACTIVE
ASSET-00428,SOC-001,workstation-0427,WORKSTATION,92.206.91.169,MEDIUM,Finance,owner-25@corp.internal,ACTIVE
ASSET-00429,SOC-001,cloud-instance-0428,CLOUD_INSTANCE,115.74.108.163,LOW,HR,owner-40@corp.internal,ACTIVE
ASSET-00430,SOC-001,iot-0429,IOT,156.109.82.213,HIGH,Finance,owner-26@corp.internal,ACTIVE
ASSET-00431,SOC-001,database-0430,DATABASE,203.126.98.104,LOW,Sales,owner-24@corp.internal,ACTIVE
ASSET-00432,SOC-001,workstation-0431,WORKSTATION,50.245.117.16,MEDIUM,Operations,owner-33@corp.internal,ACTIVE
